CPOD_completeIDnum,CPOD_IDnum,CPOD_Date,CPOD_FileEndMin,CPOD_FileEndMinNum,CPOD_DPM,CPOD_Nall,CPOD_MinsOn,CPOD_completeIDnum_edit,CPOD_CPODloc_ID,CPOD_CPODloc_ID_nozero,CPOD_summedPPS,CPOD_summedPPS_edit,CPOD_totalTimeLost,CPOD_locID
029 A2 2010 07 12 POD564 V2 NB DPM.txt,POD564,2010-09-02,23:59,58210559,1,147633,1440,029 A2 2010 07 12 POD564 V2,29,29,3,0,0,29
035 B3 2010 07 20 POD558 V2 NB DPM.txt,POD558,2010-09-02,23:59,58210559,0,145536,1440,035 B3 2010 07 20 POD558 V2,35,35,0,0,0,35
036 A3 2010 07 12 POD599 V2 NB DPM.txt,POD599,2010-09-02,23:59,58210559,2,168369,1440,036 A3 2010 07 12 POD599 V2,36,36,8,3,0,36
037 A4 2010 07 12 POD588 V2 NB DPM.txt,POD588,2010-09-02,23:59,58210559,2,12096,1440,037 A4 2010 07 12 POD588 V2,37,37,6,0,0,37
038 A5 2010 07 12 POD598 V2 NB DPM.txt,POD598,2010-09-02,23:59,58210559,3,24636,1440,038 A5 2010 07 12 POD598 V2,38,38,9,9,0,38
039 A6 2010 07 12 POD565 V2 NB DPM.txt,POD565,2010-09-02,23:59,58210559,25,47224,1440,039 A6 2010 07 12 POD565 V2,39,39,102,47,0,39
041 A8 2010 07 12 POD589 V2 NB DPM.txt,POD589,2010-09-02,23:59,58210559,6,13181,1440,041 A8 2010 07 12 POD589 V2,41,41,19,6,0,41
042 A9 2010 07 12 POD625 V2 NB DPM.txt,POD625,2010-09-02,23:59,58210559,6,21175,1440,042 A9 2010 07 12 POD625 V2,42,42,30,0,0,42
043 A10 2010 07 12 POD568 V2 NB DPM.txt,POD568,2010-09-02,23:59,58210559,1,41038,1440,043 A10 2010 07 12 POD568 V2,43,43,2,0,0,43
044 A11 2010 07 12 POD624 V2 NB DPM.txt,POD624,2010-09-02,23:59,58210559,28,158727,1440,044 A11 2010 07 12 POD624 V2,44,44,113,53,0,44
045 A12 2010 07 12 POD569 V2 NB DPM.txt,POD569,2010-09-02,23:59,58210559,3,8799,1440,045 A12 2010 07 12 POD569 V2,45,45,8,3,0,45
046 A13 2010 07 19 POD571 V2 NB DPM.txt,POD571,2010-09-02,23:59,58210559,40,49199,1440,046 A13 2010 07 19 POD571 V2,46,46,185,13,0,46
047 A14 2010 07 24 POD621 V2 NB DPM.txt,POD621,2010-09-02,23:59,58210559,9,33996,1440,047 A14 2010 07 24 POD621 V2,47,47,42,22,0,47
048 A15 2010 07 24 POD586 V2 NB DPM.txt,POD586,2010-09-02,23:59,58210559,11,25248,1440,048 A15 2010 07 24 POD586 V2,48,48,61,37,0,48
050 A17 2010 07 24 POD583 V2 NB DPM.txt,POD583,2010-09-02,23:59,58210559,5,37842,1440,050 A17 2010 07 24 POD583 V2,50,50,30,4,0,50
054 A21 2010 07 24 POD631 V2 NB DPM.txt,POD631,2010-09-02,23:59,58210559,6,15890,1440,054 A21 2010 07 24 POD631 V2,54,54,25,8,0,54
060 B2 2010 07 20 POD1022 V2 NB DPM.txt,POD1022,2010-09-02,23:59,58210559,1,36396,1440,060 B2 2010 07 20 POD1022 V2,60,60,6,0,0,60
061 B4 2010 07 20 POD1027 V2 NB DPM.txt,POD1027,2010-09-02,23:59,58210559,2,42770,1440,061 B4 2010 07 20 POD1027 V2,61,61,5,3,0,61
062 B5 2010 07 20 POD1028 V2 NB DPM.txt,POD1028,2010-09-02,23:59,58210559,2,416992,1440,062 B5 2010 07 20 POD1028 V2,62,62,13,13,0,62
063 B6 2010 07 20 POD1025 V2 NB DPM.txt,POD1025,2010-09-02,23:59,58210559,6,73695,1440,063 B6 2010 07 20 POD1025 V2,63,63,38,31,0,63
064 B7 2010 07 20 POD1023 V2 NB DPM.txt,POD1023,2010-09-02,23:59,58210559,11,427747,1440,064 B7 2010 07 20 POD1023 V2,64,64,73,8,0,64
065 B8 2010 07 20 POD1021 V2 NB DPM.txt,POD1021,2010-09-02,23:59,58210559,6,105297,1440,065 B8 2010 07 20 POD1021 V2,65,65,18,13,0,65
066 B10 2010 08 02 POD492 V2 NB DPM.txt,POD492,2010-09-02,23:59,58210559,0,541636,1440,066 B10 2010 08 02 POD492 V2,66,66,0,0,0,66
067 B11 2010 08 02 POD807 V2 NB DPM.txt,POD807,2010-09-02,23:59,58210559,5,337996,1440,067 B11 2010 08 02 POD807 V2,67,67,30,5,0,67
076 E23 2010 07 24 POD584 V2 NB DPM.txt,POD584,2010-09-02,23:59,58210559,13,29288,1440,076 E23 2010 07 24 POD584 V2,76,76,103,69,0,76
088 E1 2010 07 19 POD634 V2 NB DPM.txt,POD634,2010-09-02,23:59,58210559,3,4166,1440,088 E1 2010 07 19 POD634 V2,88,88,11,0,0,88
089 E2 2010 07 19 POD615 V2 NB DPM.txt,POD615,2010-09-02,23:59,58210559,9,17946,1440,089 E2 2010 07 19 POD615 V2,89,89,37,16,0,89
090 E3 2010 07 19 POD602 V2 NB DPM.txt,POD602,2010-09-02,23:59,58210559,0,8072,1440,090 E3 2010 07 19 POD602 V2,90,90,0,0,0,90
091 E4 2010 07 19 POD626 V2 NB DPM.txt,POD626,2010-09-02,23:59,58210559,2,154786,1440,091 E4 2010 07 19 POD626 V2,91,91,5,3,0,91
092 E5 2010 07 19 POD616 V2 NB DPM.txt,POD616,2010-09-02,23:59,58210559,3,57288,1440,092 E5 2010 07 19 POD616 V2,92,92,10,0,0,92
093 E6 2010 07 19 POD622 V2 NB DPM.txt,POD622,2010-09-02,23:59,58210559,7,27611,1440,093 E6 2010 07 19 POD622 V2,93,93,42,25,0,93
094 E7 2010 07 19 POD635 V2 NB DPM.txt,POD635,2010-09-02,23:59,58210559,1,11344,1440,094 E7 2010 07 19 POD635 V2,94,94,5,0,0,94
095 E8 2010 07 19 POD592 V2 NB DPM.txt,POD592,2010-09-02,23:59,58210559,4,8984,1440,095 E8 2010 07 19 POD592 V2,95,95,13,3,0,95
096 E9 2010 07 19 POD604 V2 NB DPM.txt,POD604,2010-09-02,23:59,58210559,2,63475,1440,096 E9 2010 07 19 POD604 V2,96,96,11,9,0,96
098 E11 2010 07 12 POD557 V2 NB DPM.txt,POD557,2010-09-02,23:59,58210559,12,12341,1440,098 E11 2010 07 12 POD557 V2,98,98,53,12,0,98
099 E12 2010 07 19 POD591 V2 NB DPM.txt,POD591,2010-09-02,23:59,58210559,5,7293,1440,099 E12 2010 07 19 POD591 V2,99,99,16,5,0,99
101 E14 2010 07 24 POD594 V2 NB DPM.txt,POD594,2010-09-02,23:59,58210559,11,29384,1440,101 E14 2010 07 24 POD594 V2,101,101,57,21,0,101
102 E15 2010 07 24 POD561 V2 NB DPM.txt,POD561,2010-09-02,23:59,58210559,34,56478,1440,102 E15 2010 07 24 POD561 V2,102,102,144,59,0,102
103 E16 2010 09 22 POD636 V2 NB DPM.txt,POD636,2010-09-02,23:59,58210559,0,0,0,103 E16 2010 09 22 POD636 V2,103,103,0,0,0,103
104 E18 2010 07 24 POD629 V2 NB DPM.txt,POD629,2010-09-02,23:59,58210559,6,13375,1440,104 E18 2010 07 24 POD629 V2,104,104,14,14,0,104
105 E19 2010 07 24 POD618 V2 NB DPM.txt,POD618,2010-09-02,23:59,58210559,12,67405,1440,105 E19 2010 07 24 POD618 V2,105,105,38,13,0,105
107 E21 2010 07 24 POD619 V2 NB DPM.txt,POD619,2010-09-02,23:59,58210559,9,99760,1440,107 E21 2010 07 24 POD619 V2,107,107,38,14,0,107
108 E22 2010 07 24 POD617 V2 NB DPM.txt,POD617,2010-09-02,23:59,58210559,9,43932,1440,108 E22 2010 07 24 POD617 V2,108,108,33,33,0,108
109 E24 2010 07 24 POD607 V2 NB DPM.txt,POD607,2010-09-02,23:59,58210559,8,41489,1440,109 E24 2010 07 24 POD607 V2,109,109,28,10,0,109
110 E25 2010 07 25 POD593 V2 NB DPM.txt,POD593,2010-09-02,23:59,58210559,7,99655,1440,110 E25 2010 07 25 POD593 V2,110,110,32,16,0,110
111 E26 2010 07 25 POD628 V2 NB DPM.txt,POD628,2010-09-02,23:59,58210559,4,28941,1440,111 E26 2010 07 25 POD628 V2,111,111,15,5,0,111
112 E17 2010 07 25 POD572 V2 NB DPM.txt,POD572,2010-09-02,23:59,58210559,7,18406,1440,112 E17 2010 07 25 POD572 V2,112,112,25,6,0,112
113 E28 2010 07 19 POD1024 V2 NB DPM.txt,POD1024,2010-09-02,23:59,58210559,24,36164,1440,113 E28 2010 07 19 POD1024 V2,113,113,94,0,0,113
51 A18 2010 07 24 POD595 V2 NB DPM.txt,POD595,2010-09-02,23:59,58210559,42,114131,1440,51 A18 2010 07 24 POD595 V2,51,51,236,48,0,51
53 A20 2010 07 25 POD559 V2 NB DPM.txt,POD559,2010-09-02,23:59,58210559,2,23673,1440,53 A20 2010 07 25 POD559 V2,53,53,8,8,0,53
55 A22 2010 07 24 POD608 V2 NB DPM.txt,POD608,2010-09-02,23:59,58210559,0,13179,1440,55 A22 2010 07 24 POD608 V2,55,55,0,0,0,55
56 A23 2010 07 24 POD630 V2 NB DPM.txt,POD630,2010-09-02,23:59,58210559,4,24302,1440,56 A23 2010 07 24 POD630 V2,56,56,27,0,0,56
78 E17 2010 07 24 POD609 V2 NB DPM.txt,POD609,2010-09-02,23:59,58210559,46,143080,1440,78 E17 2010 07 24 POD609 V2,78,78,170,119,0,78
001 D1 2010 06 22 POD612 V2 NB DPM.txt,POD612,2010-09-03,23:59,58211999,0,159151,1440,001 D1 2010 06 22 POD612 V2,1,1,0,0,0,1
002 B0 2010 06 22 POD632 V2 NB DPM.txt,POD632,2010-09-03,23:59,58211999,1,98612,1440,002 B0 2010 06 22 POD632 V2,2,2,2,0,0,2
003 B9 2010 06 22 POD600 V2 NB DPM.txt,POD600,2010-09-03,23:59,58211999,0,226993,1440,003 B9 2010 06 22 POD600 V2,3,3,0,0,0,3
004 B12 2010 06 22 POD554 V2 NB DPM.txt,POD554,2010-09-03,23:59,58211999,1,115240,1440,004 B12 2010 06 22 POD554 V2,4,4,6,0,0,4
005 D4 2010 07 25 POD606 V2 NB DPM.txt,POD606,2010-09-03,23:59,58211999,18,32132,1440,005 D4 2010 07 25 POD606 V2,5,5,106,69,0,5
023 B1 2010 07 20 POD605 V2 NB DPM.txt,POD605,2010-09-03,23:59,58211999,0,322683,1440,023 B1 2010 07 20 POD605 V2,23,23,0,0,0,23
025 A1 2010 07 30 POD610 V2 NB DPM.txt,POD610,2010-09-03,23:59,58211999,10,162633,1440,025 A1 2010 07 30 POD610 V2,25,25,53,37,0,25
029 A2 2010 07 12 POD564 V2 NB DPM.txt,POD564,2010-09-03,23:59,58211999,0,55069,1440,029 A2 2010 07 12 POD564 V2,29,29,0,0,0,29
035 B3 2010 07 20 POD558 V2 NB DPM.txt,POD558,2010-09-03,23:59,58211999,2,157305,1440,035 B3 2010 07 20 POD558 V2,35,35,12,12,0,35
036 A3 2010 07 12 POD599 V2 NB DPM.txt,POD599,2010-09-03,23:59,58211999,1,145664,1440,036 A3 2010 07 12 POD599 V2,36,36,3,0,0,36
037 A4 2010 07 12 POD588 V2 NB DPM.txt,POD588,2010-09-03,23:59,58211999,0,23822,1440,037 A4 2010 07 12 POD588 V2,37,37,0,0,0,37
038 A5 2010 07 12 POD598 V2 NB DPM.txt,POD598,2010-09-03,23:59,58211999,4,27131,1440,038 A5 2010 07 12 POD598 V2,38,38,14,14,0,38
039 A6 2010 07 12 POD565 V2 NB DPM.txt,POD565,2010-09-03,23:59,58211999,18,25432,1440,039 A6 2010 07 12 POD565 V2,39,39,50,21,0,39
041 A8 2010 07 12 POD589 V2 NB DPM.txt,POD589,2010-09-03,23:59,58211999,0,10250,1440,041 A8 2010 07 12 POD589 V2,41,41,0,0,0,41
042 A9 2010 07 12 POD625 V2 NB DPM.txt,POD625,2010-09-03,23:59,58211999,4,10464,1440,042 A9 2010 07 12 POD625 V2,42,42,16,0,0,42
043 A10 2010 07 12 POD568 V2 NB DPM.txt,POD568,2010-09-03,23:59,58211999,7,21497,1440,043 A10 2010 07 12 POD568 V2,43,43,45,0,0,43
044 A11 2010 07 12 POD624 V2 NB DPM.txt,POD624,2010-09-03,23:59,58211999,6,16983,1440,044 A11 2010 07 12 POD624 V2,44,44,19,5,0,44
045 A12 2010 07 12 POD569 V2 NB DPM.txt,POD569,2010-09-03,23:59,58211999,4,46122,1440,045 A12 2010 07 12 POD569 V2,45,45,11,0,0,45
046 A13 2010 07 19 POD571 V2 NB DPM.txt,POD571,2010-09-03,23:59,58211999,12,32106,1440,046 A13 2010 07 19 POD571 V2,46,46,58,2,0,46
047 A14 2010 07 24 POD621 V2 NB DPM.txt,POD621,2010-09-03,23:59,58211999,7,30070,1440,047 A14 2010 07 24 POD621 V2,47,47,32,10,0,47
048 A15 2010 07 24 POD586 V2 NB DPM.txt,POD586,2010-09-03,23:59,58211999,19,20834,1440,048 A15 2010 07 24 POD586 V2,48,48,82,53,0,48
050 A17 2010 07 24 POD583 V2 NB DPM.txt,POD583,2010-09-03,23:59,58211999,2,49579,1440,050 A17 2010 07 24 POD583 V2,50,50,7,4,0,50
054 A21 2010 07 24 POD631 V2 NB DPM.txt,POD631,2010-09-03,23:59,58211999,2,18986,1440,054 A21 2010 07 24 POD631 V2,54,54,6,0,0,54
060 B2 2010 07 20 POD1022 V2 NB DPM.txt,POD1022,2010-09-03,23:59,58211999,0,22738,1440,060 B2 2010 07 20 POD1022 V2,60,60,0,0,0,60
061 B4 2010 07 20 POD1027 V2 NB DPM.txt,POD1027,2010-09-03,23:59,58211999,1,89637,1440,061 B4 2010 07 20 POD1027 V2,61,61,3,3,0,61
062 B5 2010 07 20 POD1028 V2 NB DPM.txt,POD1028,2010-09-03,23:59,58211999,4,71753,1440,062 B5 2010 07 20 POD1028 V2,62,62,19,19,0,62
063 B6 2010 07 20 POD1025 V2 NB DPM.txt,POD1025,2010-09-03,23:59,58211999,8,42405,1440,063 B6 2010 07 20 POD1025 V2,63,63,36,22,0,63
064 B7 2010 07 20 POD1023 V2 NB DPM.txt,POD1023,2010-09-03,23:59,58211999,12,200148,1440,064 B7 2010 07 20 POD1023 V2,64,64,70,8,0,64
065 B8 2010 07 20 POD1021 V2 NB DPM.txt,POD1021,2010-09-03,23:59,58211999,0,81574,1440,065 B8 2010 07 20 POD1021 V2,65,65,0,0,0,65
066 B10 2010 08 02 POD492 V2 NB DPM.txt,POD492,2010-09-03,23:59,58211999,5,97586,1440,066 B10 2010 08 02 POD492 V2,66,66,12,0,0,66
067 B11 2010 08 02 POD807 V2 NB DPM.txt,POD807,2010-09-03,23:59,58211999,12,164028,1440,067 B11 2010 08 02 POD807 V2,67,67,72,0,0,67
076 E23 2010 07 24 POD584 V2 NB DPM.txt,POD584,2010-09-03,23:59,58211999,11,27536,1440,076 E23 2010 07 24 POD584 V2,76,76,35,7,0,76
088 E1 2010 07 19 POD634 V2 NB DPM.txt,POD634,2010-09-03,23:59,58211999,4,13803,1440,088 E1 2010 07 19 POD634 V2,88,88,15,0,0,88
089 E2 2010 07 19 POD615 V2 NB DPM.txt,POD615,2010-09-03,23:59,58211999,27,44827,1440,089 E2 2010 07 19 POD615 V2,89,89,124,4,0,89
090 E3 2010 07 19 POD602 V2 NB DPM.txt,POD602,2010-09-03,23:59,58211999,9,14280,1440,090 E3 2010 07 19 POD602 V2,90,90,29,13,0,90
091 E4 2010 07 19 POD626 V2 NB DPM.txt,POD626,2010-09-03,23:59,58211999,0,205920,1440,091 E4 2010 07 19 POD626 V2,91,91,0,0,0,91
092 E5 2010 07 19 POD616 V2 NB DPM.txt,POD616,2010-09-03,23:59,58211999,4,40883,1440,092 E5 2010 07 19 POD616 V2,92,92,11,0,0,92
093 E6 2010 07 19 POD622 V2 NB DPM.txt,POD622,2010-09-03,23:59,58211999,1,5821,1440,093 E6 2010 07 19 POD622 V2,93,93,5,5,0,93
094 E7 2010 07 19 POD635 V2 NB DPM.txt,POD635,2010-09-03,23:59,58211999,3,21142,1440,094 E7 2010 07 19 POD635 V2,94,94,15,0,0,94
095 E8 2010 07 19 POD592 V2 NB DPM.txt,POD592,2010-09-03,23:59,58211999,2,18083,1440,095 E8 2010 07 19 POD592 V2,95,95,7,3,0,95
096 E9 2010 07 19 POD604 V2 NB DPM.txt,POD604,2010-09-03,23:59,58211999,1,91276,1440,096 E9 2010 07 19 POD604 V2,96,96,4,0,0,96
098 E11 2010 07 12 POD557 V2 NB DPM.txt,POD557,2010-09-03,23:59,58211999,3,6978,1440,098 E11 2010 07 12 POD557 V2,98,98,7,2,0,98
099 E12 2010 07 19 POD591 V2 NB DPM.txt,POD591,2010-09-03,23:59,58211999,0,24800,1440,099 E12 2010 07 19 POD591 V2,99,99,0,0,0,99
101 E14 2010 07 24 POD594 V2 NB DPM.txt,POD594,2010-09-03,23:59,58211999,9,30992,1440,101 E14 2010 07 24 POD594 V2,101,101,26,0,0,101
102 E15 2010 07 24 POD561 V2 NB DPM.txt,POD561,2010-09-03,23:59,58211999,27,68038,1440,102 E15 2010 07 24 POD561 V2,102,102,127,66,37,102
103 E16 2010 09 22 POD636 V2 NB DPM.txt,POD636,2010-09-03,23:59,58211999,0,0,0,103 E16 2010 09 22 POD636 V2,103,103,0,0,0,103
104 E18 2010 07 24 POD629 V2 NB DPM.txt,POD629,2010-09-03,23:59,58211999,1,8648,1440,104 E18 2010 07 24 POD629 V2,104,104,2,2,0,104
105 E19 2010 07 24 POD618 V2 NB DPM.txt,POD618,2010-09-03,23:59,58211999,21,76598,1440,105 E19 2010 07 24 POD618 V2,105,105,106,39,0,105
107 E21 2010 07 24 POD619 V2 NB DPM.txt,POD619,2010-09-03,23:59,58211999,11,33765,1440,107 E21 2010 07 24 POD619 V2,107,107,54,47,0,107
108 E22 2010 07 24 POD617 V2 NB DPM.txt,POD617,2010-09-03,23:59,58211999,3,32955,1440,108 E22 2010 07 24 POD617 V2,108,108,15,0,0,108
109 E24 2010 07 24 POD607 V2 NB DPM.txt,POD607,2010-09-03,23:59,58211999,4,37986,1440,109 E24 2010 07 24 POD607 V2,109,109,15,15,0,109
110 E25 2010 07 25 POD593 V2 NB DPM.txt,POD593,2010-09-03,23:59,58211999,8,104633,1440,110 E25 2010 07 25 POD593 V2,110,110,36,32,0,110
111 E26 2010 07 25 POD628 V2 NB DPM.txt,POD628,2010-09-03,23:59,58211999,3,10979,1440,111 E26 2010 07 25 POD628 V2,111,111,14,14,0,111
112 E17 2010 07 25 POD572 V2 NB DPM.txt,POD572,2010-09-03,23:59,58211999,3,16666,1440,112 E17 2010 07 25 POD572 V2,112,112,13,0,0,112
113 E28 2010 07 19 POD1024 V2 NB DPM.txt,POD1024,2010-09-03,23:59,58211999,17,31348,1440,113 E28 2010 07 19 POD1024 V2,113,113,81,7,0,113
51 A18 2010 07 24 POD595 V2 NB DPM.txt,POD595,2010-09-03,23:59,58211999,72,162996,1440,51 A18 2010 07 24 POD595 V2,51,51,389,63,0,51
53 A20 2010 07 25 POD559 V2 NB DPM.txt,POD559,2010-09-03,23:59,58211999,8,44699,1440,53 A20 2010 07 25 POD559 V2,53,53,31,19,33,53
55 A22 2010 07 24 POD608 V2 NB DPM.txt,POD608,2010-09-03,23:59,58211999,1,10047,1440,55 A22 2010 07 24 POD608 V2,55,55,4,0,0,55
56 A23 2010 07 24 POD630 V2 NB DPM.txt,POD630,2010-09-03,23:59,58211999,2,42822,1440,56 A23 2010 07 24 POD630 V2,56,56,12,0,0,56
78 E17 2010 07 24 POD609 V2 NB DPM.txt,POD609,2010-09-03,23:59,58211999,60,131288,1440,78 E17 2010 07 24 POD609 V2,78,78,305,170,0,78
001 D1 2010 06 22 POD612 V2 NB DPM.txt,POD612,2010-09-04,23:59,58213439,0,152850,1440,001 D1 2010 06 22 POD612 V2,1,1,0,0,0,1
002 B0 2010 06 22 POD632 V2 NB DPM.txt,POD632,2010-09-04,23:59,58213439,0,176997,1440,002 B0 2010 06 22 POD632 V2,2,2,0,0,0,2
003 B9 2010 06 22 POD600 V2 NB DPM.txt,POD600,2010-09-04,23:59,58213439,0,93254,1440,003 B9 2010 06 22 POD600 V2,3,3,0,0,0,3
004 B12 2010 06 22 POD554 V2 NB DPM.txt,POD554,2010-09-04,23:59,58213439,4,111180,1440,004 B12 2010 06 22 POD554 V2,4,4,28,28,0,4
005 D4 2010 07 25 POD606 V2 NB DPM.txt,POD606,2010-09-04,23:59,58213439,1,13874,1440,005 D4 2010 07 25 POD606 V2,5,5,4,4,0,5
023 B1 2010 07 20 POD605 V2 NB DPM.txt,POD605,2010-09-04,23:59,58213439,0,287236,1440,023 B1 2010 07 20 POD605 V2,23,23,0,0,0,23
025 A1 2010 07 30 POD610 V2 NB DPM.txt,POD610,2010-09-04,23:59,58213439,0,155896,1440,025 A1 2010 07 30 POD610 V2,25,25,0,0,0,25
029 A2 2010 07 12 POD564 V2 NB DPM.txt,POD564,2010-09-04,23:59,58213439,3,32707,1440,029 A2 2010 07 12 POD564 V2,29,29,9,9,0,29
035 B3 2010 07 20 POD558 V2 NB DPM.txt,POD558,2010-09-04,23:59,58213439,6,140820,1440,035 B3 2010 07 20 POD558 V2,35,35,33,28,0,35
036 A3 2010 07 12 POD599 V2 NB DPM.txt,POD599,2010-09-04,23:59,58213439,3,9230,1440,036 A3 2010 07 12 POD599 V2,36,36,10,6,0,36
037 A4 2010 07 12 POD588 V2 NB DPM.txt,POD588,2010-09-04,23:59,58213439,1,7094,1440,037 A4 2010 07 12 POD588 V2,37,37,2,2,0,37
038 A5 2010 07 12 POD598 V2 NB DPM.txt,POD598,2010-09-04,23:59,58213439,23,87577,1440,038 A5 2010 07 12 POD598 V2,38,38,85,41,0,38
039 A6 2010 07 12 POD565 V2 NB DPM.txt,POD565,2010-09-04,23:59,58213439,10,36812,1440,039 A6 2010 07 12 POD565 V2,39,39,28,3,0,39
041 A8 2010 07 12 POD589 V2 NB DPM.txt,POD589,2010-09-04,23:59,58213439,4,108684,1440,041 A8 2010 07 12 POD589 V2,41,41,18,3,0,41
042 A9 2010 07 12 POD625 V2 NB DPM.txt,POD625,2010-09-04,23:59,58213439,4,44611,1440,042 A9 2010 07 12 POD625 V2,42,42,12,0,0,42
043 A10 2010 07 12 POD568 V2 NB DPM.txt,POD568,2010-09-04,23:59,58213439,13,176647,1440,043 A10 2010 07 12 POD568 V2,43,43,70,0,0,43
044 A11 2010 07 12 POD624 V2 NB DPM.txt,POD624,2010-09-04,23:59,58213439,4,35260,1440,044 A11 2010 07 12 POD624 V2,44,44,14,0,0,44
045 A12 2010 07 12 POD569 V2 NB DPM.txt,POD569,2010-09-04,23:59,58213439,11,76878,1440,045 A12 2010 07 12 POD569 V2,45,45,44,33,0,45
046 A13 2010 07 19 POD571 V2 NB DPM.txt,POD571,2010-09-04,23:59,58213439,14,56196,1440,046 A13 2010 07 19 POD571 V2,46,46,54,24,0,46
047 A14 2010 07 24 POD621 V2 NB DPM.txt,POD621,2010-09-04,23:59,58213439,3,47548,1440,047 A14 2010 07 24 POD621 V2,47,47,14,4,0,47
048 A15 2010 07 24 POD586 V2 NB DPM.txt,POD586,2010-09-04,23:59,58213439,11,23858,1440,048 A15 2010 07 24 POD586 V2,48,48,66,47,0,48
050 A17 2010 07 24 POD583 V2 NB DPM.txt,POD583,2010-09-04,23:59,58213439,1,48135,1440,050 A17 2010 07 24 POD583 V2,50,50,2,0,0,50
054 A21 2010 07 24 POD631 V2 NB DPM.txt,POD631,2010-09-04,23:59,58213439,7,19405,1440,054 A21 2010 07 24 POD631 V2,54,54,36,0,0,54
060 B2 2010 07 20 POD1022 V2 NB DPM.txt,POD1022,2010-09-04,23:59,58213439,0,42020,1440,060 B2 2010 07 20 POD1022 V2,60,60,0,0,0,60
061 B4 2010 07 20 POD1027 V2 NB DPM.txt,POD1027,2010-09-04,23:59,58213439,11,152988,1440,061 B4 2010 07 20 POD1027 V2,61,61,32,6,0,61
062 B5 2010 07 20 POD1028 V2 NB DPM.txt,POD1028,2010-09-04,23:59,58213439,2,233056,1440,062 B5 2010 07 20 POD1028 V2,62,62,6,2,0,62
063 B6 2010 07 20 POD1025 V2 NB DPM.txt,POD1025,2010-09-04,23:59,58213439,5,52546,1440,063 B6 2010 07 20 POD1025 V2,63,63,42,0,0,63
064 B7 2010 07 20 POD1023 V2 NB DPM.txt,POD1023,2010-09-04,23:59,58213439,2,528756,1440,064 B7 2010 07 20 POD1023 V2,64,64,4,0,0,64
065 B8 2010 07 20 POD1021 V2 NB DPM.txt,POD1021,2010-09-04,23:59,58213439,0,41388,1440,065 B8 2010 07 20 POD1021 V2,65,65,0,0,0,65
066 B10 2010 08 02 POD492 V2 NB DPM.txt,POD492,2010-09-04,23:59,58213439,4,492121,1440,066 B10 2010 08 02 POD492 V2,66,66,15,0,0,66
067 B11 2010 08 02 POD807 V2 NB DPM.txt,POD807,2010-09-04,23:59,58213439,1,40584,1440,067 B11 2010 08 02 POD807 V2,67,67,4,4,0,67
076 E23 2010 07 24 POD584 V2 NB DPM.txt,POD584,2010-09-04,23:59,58213439,4,18042,1440,076 E23 2010 07 24 POD584 V2,76,76,10,4,0,76
088 E1 2010 07 19 POD634 V2 NB DPM.txt,POD634,2010-09-04,23:59,58213439,4,47871,1440,088 E1 2010 07 19 POD634 V2,88,88,16,6,0,88
089 E2 2010 07 19 POD615 V2 NB DPM.txt,POD615,2010-09-04,23:59,58213439,16,34184,1440,089 E2 2010 07 19 POD615 V2,89,89,70,3,0,89
090 E3 2010 07 19 POD602 V2 NB DPM.txt,POD602,2010-09-04,23:59,58213439,5,22020,1440,090 E3 2010 07 19 POD602 V2,90,90,18,9,0,90
091 E4 2010 07 19 POD626 V2 NB DPM.txt,POD626,2010-09-04,23:59,58213439,1,48308,1440,091 E4 2010 07 19 POD626 V2,91,91,3,0,0,91
092 E5 2010 07 19 POD616 V2 NB DPM.txt,POD616,2010-09-04,23:59,58213439,2,99749,1440,092 E5 2010 07 19 POD616 V2,92,92,9,9,0,92
093 E6 2010 07 19 POD622 V2 NB DPM.txt,POD622,2010-09-04,23:59,58213439,2,15074,1440,093 E6 2010 07 19 POD622 V2,93,93,15,15,0,93
094 E7 2010 07 19 POD635 V2 NB DPM.txt,POD635,2010-09-04,23:59,58213439,1,26291,1440,094 E7 2010 07 19 POD635 V2,94,94,3,3,0,94
095 E8 2010 07 19 POD592 V2 NB DPM.txt,POD592,2010-09-04,23:59,58213439,3,12689,1440,095 E8 2010 07 19 POD592 V2,95,95,11,6,0,95
096 E9 2010 07 19 POD604 V2 NB DPM.txt,POD604,2010-09-04,23:59,58213439,2,201824,1440,096 E9 2010 07 19 POD604 V2,96,96,9,5,0,96
098 E11 2010 07 12 POD557 V2 NB DPM.txt,POD557,2010-09-04,23:59,58213439,9,19426,1440,098 E11 2010 07 12 POD557 V2,98,98,55,8,0,98
099 E12 2010 07 19 POD591 V2 NB DPM.txt,POD591,2010-09-04,23:59,58213439,0,15389,1440,099 E12 2010 07 19 POD591 V2,99,99,0,0,0,99
101 E14 2010 07 24 POD594 V2 NB DPM.txt,POD594,2010-09-04,23:59,58213439,9,48884,1440,101 E14 2010 07 24 POD594 V2,101,101,42,31,0,101
102 E15 2010 07 24 POD561 V2 NB DPM.txt,POD561,2010-09-04,23:59,58213439,16,41486,1440,102 E15 2010 07 24 POD561 V2,102,102,81,40,0,102
103 E16 2010 09 22 POD636 V2 NB DPM.txt,POD636,2010-09-04,23:59,58213439,0,0,0,103 E16 2010 09 22 POD636 V2,103,103,0,0,0,103
104 E18 2010 07 24 POD629 V2 NB DPM.txt,POD629,2010-09-04,23:59,58213439,3,7814,1440,104 E18 2010 07 24 POD629 V2,104,104,41,0,0,104
